,Wojewodztwo,ICD10,Rok,Liczba
14860,20,C83,2012,36
14861,20,C83,2013,17
14862,20,C83,2014,36
14863,20,C83,2015,36
14864,20,C84,2002,36
14865,20,C84,2003,36
14866,20,C84,2004,18
14867,20,C84,2005,18
14868,20,C84,2006,18
14869,20,C84,2007,18
14870,20,C84,2008,18
14871,20,C84,2009,36
14872,20,C84,2010,18
14873,20,C84,2011,18
14874,20,C84,2012,36
14875,20,C84,2013,6
14876,20,C84,2014,36
14877,20,C84,2015,36
14878,20,C85,1999,36
14879,20,C85,2000,36
14880,20,C85,2001,36
14881,20,C85,2002,36
14882,20,C85,2003,36
14883,20,C85,2004,36
14884,20,C85,2005,36
14885,20,C85,2006,36
14886,20,C85,2007,36
14887,20,C85,2008,36
14888,20,C85,2009,36
14889,20,C85,2010,36
14890,20,C85,2011,36
14891,20,C85,2012,36
14892,20,C85,2013,15
14893,20,C85,2014,36
14894,20,C85,2015,36
14895,20,C88,1999,18
14896,20,C88,2003,36
14897,20,C88,2004,18
14898,20,C88,2005,36
14899,20,C88,2006,18
14900,20,C88,2007,36
14901,20,C88,2011,36
14902,20,C88,2012,36
14903,20,C88,2013,1
14904,20,C88,2015,36
14905,20,C90,1999,36
14906,20,C90,2000,36
14907,20,C90,2001,36
14908,20,C90,2002,36
14909,20,C90,2003,36
14910,20,C90,2004,36
14911,20,C90,2005,36
14912,20,C90,2006,36
14913,20,C90,2007,36
14914,20,C90,2008,36
14915,20,C90,2009,36
14916,20,C90,2010,36
14917,20,C90,2011,36
14918,20,C90,2012,36
14919,20,C90,2013,16
14920,20,C90,2014,36
14921,20,C90,2015,36
14922,20,C91,1999,36
14923,20,C91,2000,36
14924,20,C91,2001,36
14925,20,C91,2002,36
14926,20,C91,2003,36
14927,20,C91,2004,36
14928,20,C91,2005,36
14929,20,C91,2006,36
14930,20,C91,2007,36
14931,20,C91,2008,36
14932,20,C91,2009,36
14933,20,C91,2010,36
14934,20,C91,2011,36
14935,20,C91,2012,36
14936,20,C91,2013,21
14937,20,C91,2014,36
14938,20,C91,2015,36
14939,20,C92,1999,36
14940,20,C92,2000,36
14941,20,C92,2001,36
14942,20,C92,2002,36
14943,20,C92,2003,36
14944,20,C92,2004,36
14945,20,C92,2005,36
14946,20,C92,2006,36
14947,20,C92,2007,36
14948,20,C92,2008,36
14949,20,C92,2009,36
14950,20,C92,2010,36
14951,20,C92,2011,36
14952,20,C92,2012,36
14953,20,C92,2013,17
14954,20,C92,2014,36
14955,20,C92,2015,36
14956,20,C93,2006,18
14957,20,C93,2007,18
14958,20,C93,2009,18
14959,20,C93,2012,36
14960,20,C93,2015,36
14961,20,C94,2000,18
14962,20,C94,2002,36
14963,20,C94,2003,18
14964,20,C94,2004,18
14965,20,C94,2005,18
14966,20,C94,2006,18
14967,20,C94,2007,18
14968,20,C94,2008,18
14969,20,C94,2012,36
14970,20,C94,2013,1
14971,20,C94,2015,36
14972,20,C95,1999,36
14973,20,C95,2000,36
14974,20,C95,2001,36
14975,20,C95,2002,36
14976,20,C95,2003,36
14977,20,C95,2004,36
14978,20,C95,2005,36
14979,20,C95,2006,36
14980,20,C95,2007,18
14981,20,C95,2008,18
14982,20,C95,2009,36
14983,20,C95,2010,18
14984,20,C95,2011,18
14985,20,C95,2012,36
14986,20,C95,2013,1
14987,20,C95,2014,18
14988,20,C95,2015,36
14989,20,C96,1999,36
14990,20,C96,2000,36
14991,20,C96,2001,18
14992,20,C96,2002,36
14993,20,C96,2003,18
14994,20,C96,2004,18
14995,20,C96,2005,36
14996,20,C96,2006,36
14997,20,C96,2007,18
14998,20,C96,2008,18
14999,20,C96,2010,18
15000,20,C96,2011,18
15001,20,C96,2012,36
15002,20,C96,2013,3
15003,20,C96,2014,18
15004,20,C96,2015,36
15005,20,C97,2000,36
15006,20,C97,2001,18
15007,20,C97,2002,18
15008,20,C97,2011,18
15009,20,C97,2012,36
15010,20,C97,2015,36
15011,20,D00,2000,18
15012,20,D00,2005,18
15013,20,D00,2012,18
15014,20,D00,2014,36
15015,20,D00,2015,36
15016,20,D01,2002,18
15017,20,D01,2004,18
15018,20,D01,2009,18
15019,20,D01,2012,18
15020,20,D01,2015,36
15021,20,D02,2004,18
15022,20,D02,2005,18
15023,20,D02,2007,18
15024,20,D02,2010,18
15025,20,D02,2011,18
15026,20,D02,2012,36
15027,20,D02,2013,2
15028,20,D02,2014,18
15029,20,D02,2015,36
15030,20,D03,1999,18
15031,20,D03,2000,18
15032,20,D03,2008,18
15033,20,D03,2009,18
15034,20,D03,2011,18
15035,20,D03,2012,36
15036,20,D03,2013,2
15037,20,D03,2014,18
15038,20,D03,2015,36
15039,20,D04,2000,18
15040,20,D04,2002,36
15041,20,D04,2003,18
15042,20,D04,2004,18
15043,20,D04,2009,18
15044,20,D04,2012,36
15045,20,D04,2013,1
15046,20,D04,2014,36
15047,20,D04,2015,36
15048,20,D05,2000,18
15049,20,D05,2001,18
15050,20,D05,2002,18
15051,20,D05,2003,36
15052,20,D05,2004,18
15053,20,D05,2005,18
15054,20,D05,2006,18
15055,20,D05,2007,18
15056,20,D05,2008,18
15057,20,D05,2009,18
15058,20,D05,2010,18
15059,20,D05,2011,18
15060,20,D05,2012,36
15061,20,D05,2013,5
15062,20,D05,2014,18
15063,20,D05,2015,36
15064,20,D06,1999,18
15065,20,D06,2000,18
15066,20,D06,2001,18
15067,20,D06,2002,18
15068,20,D06,2003,18
15069,20,D06,2004,18
15070,20,D06,2005,18
15071,20,D06,2006,18
15072,20,D06,2007,18
15073,20,D06,2008,18
15074,20,D06,2009,18
15075,20,D06,2010,18
15076,20,D06,2011,18
15077,20,D06,2012,18
15078,20,D06,2013,11
15079,20,D06,2014,18
15080,20,D06,2015,36
15081,20,D07,1999,18
15082,20,D07,2002,18
15083,20,D07,2003,18
15084,20,D07,2004,18
15085,20,D07,2007,18
15086,20,D07,2009,18
15087,20,D07,2010,18
15088,20,D07,2012,36
15089,20,D07,2013,1
15090,20,D07,2014,18
15091,20,D07,2015,36
15092,20,D09,2015,36
15093,22,C00,1999,36
15094,22,C00,2000,36
15095,22,C00,2001,36
15096,22,C00,2002,36
15097,22,C00,2003,36
15098,22,C00,2004,36
15099,22,C00,2005,18
15100,22,C00,2006,18
15101,22,C00,2007,36
15102,22,C00,2008,36
15103,22,C00,2009,36
15104,22,C00,2010,36
15105,22,C00,2011,36
15106,22,C00,2012,36
15107,22,C00,2013,11
15108,22,C00,2014,36
15109,22,C00,2015,36
15110,22,C01,1999,18
15111,22,C01,2000,36
15112,22,C01,2001,36
15113,22,C01,2002,36
15114,22,C01,2003,36
15115,22,C01,2004,36
15116,22,C01,2005,36
15117,22,C01,2006,36
15118,22,C01,2007,36
15119,22,C01,2008,18
15120,22,C01,2009,36
15121,22,C01,2010,36
15122,22,C01,2011,36
15123,22,C01,2012,36
15124,22,C01,2013,13
15125,22,C01,2014,36
15126,22,C01,2015,36
15127,22,C02,1999,36
15128,22,C02,2000,36
15129,22,C02,2001,36
15130,22,C02,2002,36
15131,22,C02,2003,36
15132,22,C02,2004,36
15133,22,C02,2005,36
15134,22,C02,2006,36
15135,22,C02,2007,36
15136,22,C02,2008,36
15137,22,C02,2009,36
15138,22,C02,2010,36
15139,22,C02,2011,36
15140,22,C02,2012,36
15141,22,C02,2013,10
15142,22,C02,2014,36
15143,22,C02,2015,36
15144,22,C03,1999,18
15145,22,C03,2000,18
15146,22,C03,2001,36
15147,22,C03,2002,36
15148,22,C03,2003,18
15149,22,C03,2004,36
15150,22,C03,2005,18
15151,22,C03,2006,18
15152,22,C03,2007,36
15153,22,C03,2008,36
15154,22,C03,2009,36
15155,22,C03,2010,18
15156,22,C03,2011,36
15157,22,C03,2012,36
15158,22,C03,2013,7
15159,22,C03,2014,36
15160,22,C03,2015,36
15161,22,C04,1999,36
15162,22,C04,2000,36
15163,22,C04,2001,36
15164,22,C04,2002,36
15165,22,C04,2003,36
15166,22,C04,2004,36
15167,22,C04,2005,36
15168,22,C04,2006,36
15169,22,C04,2007,36
15170,22,C04,2008,36
15171,22,C04,2009,36
15172,22,C04,2010,36
15173,22,C04,2011,36
15174,22,C04,2012,36
15175,22,C04,2013,15
15176,22,C04,2014,36
15177,22,C04,2015,36
15178,22,C05,1999,18
15179,22,C05,2000,18
15180,22,C05,2001,18
15181,22,C05,2002,36
15182,22,C05,2003,36
15183,22,C05,2004,36
15184,22,C05,2005,36
15185,22,C05,2006,18
15186,22,C05,2007,36
15187,22,C05,2008,36
15188,22,C05,2009,36
15189,22,C05,2010,36
15190,22,C05,2011,36
15191,22,C05,2012,36
15192,22,C05,2013,6
15193,22,C05,2014,36
15194,22,C05,2015,36
15195,22,C06,1999,36
15196,22,C06,2000,36
15197,22,C06,2001,36
15198,22,C06,2002,36
15199,22,C06,2003,36
15200,22,C06,2004,36
15201,22,C06,2005,36
15202,22,C06,2006,36
15203,22,C06,2007,36
15204,22,C06,2008,36
15205,22,C06,2009,36
15206,22,C06,2010,36
15207,22,C06,2011,36
15208,22,C06,2012,36
15209,22,C06,2013,8
15210,22,C06,2014,36
15211,22,C06,2015,36
15212,22,C07,1999,36
15213,22,C07,2000,36
15214,22,C07,2001,36
15215,22,C07,2002,36
15216,22,C07,2003,36
15217,22,C07,2004,36
15218,22,C07,2005,36
15219,22,C07,2006,36
15220,22,C07,2007,36
15221,22,C07,2008,36
15222,22,C07,2009,36
15223,22,C07,2010,36
15224,22,C07,2011,36
15225,22,C07,2012,36
15226,22,C07,2013,16
15227,22,C07,2014,36
15228,22,C07,2015,36
15229,22,C08,1999,36
15230,22,C08,2000,36
15231,22,C08,2001,36
15232,22,C08,2002,36
15233,22,C08,2003,18
15234,22,C08,2004,18
15235,22,C08,2005,36
15236,22,C08,2006,36
15237,22,C08,2007,36
15238,22,C08,2008,36
15239,22,C08,2009,36
15240,22,C08,2010,18
15241,22,C08,2011,36
15242,22,C08,2012,36
15243,22,C08,2013,5
15244,22,C08,2014,36
15245,22,C08,2015,36
15246,22,C09,1999,36
15247,22,C09,2000,36
15248,22,C09,2001,36
15249,22,C09,2002,36
15250,22,C09,2003,36
15251,22,C09,2004,36
15252,22,C09,2005,36
15253,22,C09,2006,36
15254,22,C09,2007,36
15255,22,C09,2008,36
15256,22,C09,2009,36
15257,22,C09,2010,36
15258,22,C09,2011,36
15259,22,C09,2012,36
15260,22,C09,2013,17
15261,22,C09,2014,36
15262,22,C09,2015,36
15263,22,C10,1999,36
15264,22,C10,2000,36
15265,22,C10,2001,36
15266,22,C10,2002,36
15267,22,C10,2003,18
15268,22,C10,2004,36
15269,22,C10,2005,36
15270,22,C10,2006,18
15271,22,C10,2007,18
15272,22,C10,2008,36
15273,22,C10,2009,18
15274,22,C10,2010,36
15275,22,C10,2011,36
15276,22,C10,2012,36
15277,22,C10,2013,6
15278,22,C10,2014,36
15279,22,C10,2015,36
15280,22,C11,1999,36
15281,22,C11,2000,36
15282,22,C11,2001,36
15283,22,C11,2002,36
15284,22,C11,2003,18
15285,22,C11,2004,36
15286,22,C11,2005,36
15287,22,C11,2006,36
15288,22,C11,2007,36
15289,22,C11,2008,36
15290,22,C11,2009,36
15291,22,C11,2010,36
15292,22,C11,2011,36
15293,22,C11,2012,36
15294,22,C11,2013,9
15295,22,C11,2014,36
15296,22,C11,2015,36
15297,22,C12,1999,18
15298,22,C12,2002,36
15299,22,C12,2003,18
15300,22,C12,2004,18
15301,22,C12,2005,18
15302,22,C12,2006,36
15303,22,C12,2007,36
15304,22,C12,2008,18
15305,22,C12,2009,36
15306,22,C12,2010,36
15307,22,C12,2011,36
15308,22,C12,2012,36
15309,22,C12,2013,6
15310,22,C12,2014,36
15311,22,C12,2015,36
15312,22,C13,1999,36
15313,22,C13,2000,36
15314,22,C13,2001,36
15315,22,C13,2002,36
15316,22,C13,2003,36
15317,22,C13,2004,36
15318,22,C13,2005,36
15319,22,C13,2006,36
15320,22,C13,2007,36
15321,22,C13,2008,36
15322,22,C13,2009,36
15323,22,C13,2010,36
15324,22,C13,2011,36
15325,22,C13,2012,36
15326,22,C13,2013,10
15327,22,C13,2014,36
15328,22,C13,2015,36
15329,22,C14,1999,36
15330,22,C14,2000,36
15331,22,C14,2001,36
15332,22,C14,2002,18
15333,22,C14,2003,18
15334,22,C14,2004,36
15335,22,C14,2005,36
15336,22,C14,2006,36
15337,22,C14,2007,36
15338,22,C14,2008,36
15339,22,C14,2009,18
15340,22,C14,2010,36
15341,22,C14,2011,18
15342,22,C14,2012,36
15343,22,C14,2013,2
15344,22,C14,2014,36
15345,22,C14,2015,36
15346,22,C15,1999,36
15347,22,C15,2000,36
15348,22,C15,2001,36
15349,22,C15,2002,36
15350,22,C15,2003,36
15351,22,C15,2004,36
15352,22,C15,2005,36
15353,22,C15,2006,36
15354,22,C15,2007,36
15355,22,C15,2008,36
15356,22,C15,2009,36
15357,22,C15,2010,36
15358,22,C15,2011,36
15359,22,C15,2012,36
15360,22,C15,2013,14
15361,22,C15,2014,36
15362,22,C15,2015,36
15363,22,C16,1999,36
15364,22,C16,2000,36
15365,22,C16,2001,36
15366,22,C16,2002,36
15367,22,C16,2003,36
15368,22,C16,2004,36
15369,22,C16,2005,36
15370,22,C16,2006,36
15371,22,C16,2007,36
15372,22,C16,2008,36
15373,22,C16,2009,36
15374,22,C16,2010,36
15375,22,C16,2011,36
15376,22,C16,2012,36
15377,22,C16,2013,23
15378,22,C16,2014,36
15379,22,C16,2015,36
15380,22,C17,1999,36
15381,22,C17,2000,36
15382,22,C17,2001,36
15383,22,C17,2002,36
15384,22,C17,2003,36
15385,22,C17,2004,36
15386,22,C17,2005,36
15387,22,C17,2006,36
15388,22,C17,2007,36
15389,22,C17,2008,36
15390,22,C17,2009,36
15391,22,C17,2010,36
15392,22,C17,2011,36
15393,22,C17,2012,36
15394,22,C17,2013,8
15395,22,C17,2014,36
15396,22,C17,2015,36
15397,22,C18,1999,36
15398,22,C18,2000,36
15399,22,C18,2001,36
15400,22,C18,2002,36
15401,22,C18,2003,36
15402,22,C18,2004,36
15403,22,C18,2005,36
15404,22,C18,2006,36
15405,22,C18,2007,36
15406,22,C18,2008,36
15407,22,C18,2009,36
15408,22,C18,2010,36
15409,22,C18,2011,36
15410,22,C18,2012,36
15411,22,C18,2013,25
15412,22,C18,2014,36
15413,22,C18,2015,36
15414,22,C19,1999,36
15415,22,C19,2000,36
15416,22,C19,2001,36
15417,22,C19,2002,36
15418,22,C19,2003,36
15419,22,C19,2004,36
15420,22,C19,2005,36
15421,22,C19,2006,36
15422,22,C19,2007,36
15423,22,C19,2008,36
15424,22,C19,2009,36
15425,22,C19,2010,36
15426,22,C19,2011,36
15427,22,C19,2012,36
15428,22,C19,2013,20
15429,22,C19,2014,36
15430,22,C19,2015,36
15431,22,C20,1999,36
15432,22,C20,2000,36
15433,22,C20,2001,36
15434,22,C20,2002,36
15435,22,C20,2003,36
15436,22,C20,2004,36
15437,22,C20,2005,36
15438,22,C20,2006,36
15439,22,C20,2007,36
15440,22,C20,2008,36
15441,22,C20,2009,36
15442,22,C20,2010,36
15443,22,C20,2011,36
15444,22,C20,2012,36
15445,22,C20,2013,25
15446,22,C20,2014,36
15447,22,C20,2015,36
15448,22,C21,1999,36
15449,22,C21,2000,36
15450,22,C21,2001,36
15451,22,C21,2002,36
15452,22,C21,2003,36
15453,22,C21,2004,36
15454,22,C21,2005,36
15455,22,C21,2006,36
15456,22,C21,2007,36
15457,22,C21,2008,36
15458,22,C21,2009,36
15459,22,C21,2010,36
15460,22,C21,2011,36
15461,22,C21,2012,36
15462,22,C21,2013,15
15463,22,C21,2014,36
15464,22,C21,2015,36
15465,22,C22,1999,36
15466,22,C22,2000,36
15467,22,C22,2001,36
15468,22,C22,2002,36
15469,22,C22,2003,36
15470,22,C22,2004,36
15471,22,C22,2005,36
15472,22,C22,2006,36
15473,22,C22,2007,36
15474,22,C22,2008,36
15475,22,C22,2009,36
15476,22,C22,2010,36
15477,22,C22,2011,36
15478,22,C22,2012,36
15479,22,C22,2013,21
15480,22,C22,2014,36
15481,22,C22,2015,36
15482,22,C23,1999,36
15483,22,C23,2000,36
15484,22,C23,2001,36
15485,22,C23,2002,36
15486,22,C23,2003,36
15487,22,C23,2004,36
15488,22,C23,2005,36
15489,22,C23,2006,36
15490,22,C23,2007,36
15491,22,C23,2008,36
15492,22,C23,2009,36
15493,22,C23,2010,36
15494,22,C23,2011,36
15495,22,C23,2012,36
15496,22,C23,2013,16
15497,22,C23,2014,36
15498,22,C23,2015,36
15499,22,C24,1999,36
15500,22,C24,2000,36
15501,22,C24,2001,36
15502,22,C24,2002,36
15503,22,C24,2003,36
15504,22,C24,2004,36
15505,22,C24,2005,36
15506,22,C24,2006,36
15507,22,C24,2007,36
15508,22,C24,2008,36
15509,22,C24,2009,36
15510,22,C24,2010,36
15511,22,C24,2011,36
15512,22,C24,2012,36
15513,22,C24,2013,13
15514,22,C24,2014,36
15515,22,C24,2015,36
15516,22,C25,1999,36
15517,22,C25,2000,36
15518,22,C25,2001,36
15519,22,C25,2002,36
15520,22,C25,2003,36
15521,22,C25,2004,36
15522,22,C25,2005,36
15523,22,C25,2006,36
15524,22,C25,2007,36
15525,22,C25,2008,36
15526,22,C25,2009,36
15527,22,C25,2010,36
15528,22,C25,2011,36
15529,22,C25,2012,36
15530,22,C25,2013,19
15531,22,C25,2014,36
15532,22,C25,2015,36
15533,22,C26,1999,36
15534,22,C26,2000,36
15535,22,C26,2001,36
15536,22,C26,2002,36
15537,22,C26,2003,36
15538,22,C26,2004,36
15539,22,C26,2005,36
15540,22,C26,2006,36
15541,22,C26,2007,36
15542,22,C26,2008,36
15543,22,C26,2009,36
15544,22,C26,2010,36
15545,22,C26,2011,36
15546,22,C26,2012,36
15547,22,C26,2013,12
15548,22,C26,2014,36
15549,22,C26,2015,36
15550,22,C30,1999,36
15551,22,C30,2000,36
15552,22,C30,2001,18
15553,22,C30,2002,18
15554,22,C30,2003,36
15555,22,C30,2004,36
15556,22,C30,2005,36
15557,22,C30,2006,18
15558,22,C30,2007,18
15559,22,C30,2008,18
15560,22,C30,2009,18
15561,22,C30,2010,36
15562,22,C30,2011,18
15563,22,C30,2012,36
15564,22,C30,2013,4
15565,22,C30,2014,36
15566,22,C30,2015,36
15567,22,C31,1999,36
15568,22,C31,2000,36
15569,22,C31,2001,36
15570,22,C31,2002,36
15571,22,C31,2003,36
15572,22,C31,2004,36
15573,22,C31,2005,36
15574,22,C31,2006,36
15575,22,C31,2007,36
15576,22,C31,2008,36
15577,22,C31,2009,36
15578,22,C31,2010,36
15579,22,C31,2011,36
15580,22,C31,2012,36
15581,22,C31,2013,4
15582,22,C31,2014,36
15583,22,C31,2015,36
15584,22,C32,1999,36
15585,22,C32,2000,36
15586,22,C32,2001,36
15587,22,C32,2002,36
15588,22,C32,2003,36
15589,22,C32,2004,36
15590,22,C32,2005,36
15591,22,C32,2006,36
15592,22,C32,2007,36
15593,22,C32,2008,36
15594,22,C32,2009,36
15595,22,C32,2010,36
15596,22,C32,2011,36
15597,22,C32,2012,36
15598,22,C32,2013,19
15599,22,C32,2014,36
15600,22,C32,2015,36
15601,22,C33,1999,36
15602,22,C33,2000,18
15603,22,C33,2001,18
15604,22,C33,2002,18
15605,22,C33,2003,18
15606,22,C33,2004,18
15607,22,C33,2005,36
15608,22,C33,2006,18
15609,22,C33,2007,36
15610,22,C33,2008,18
15611,22,C33,2009,36
15612,22,C33,2010,18
15613,22,C33,2012,36
15614,22,C33,2013,1
15615,22,C33,2014,18
15616,22,C33,2015,36
15617,22,C34,1999,36
15618,22,C34,2000,36
15619,22,C34,2001,36
15620,22,C34,2002,36
15621,22,C34,2003,36
15622,22,C34,2004,36
15623,22,C34,2005,36
15624,22,C34,2006,36
15625,22,C34,2007,36
15626,22,C34,2008,36
15627,22,C34,2009,36
15628,22,C34,2010,36
15629,22,C34,2011,36
15630,22,C34,2012,36
15631,22,C34,2013,23
15632,22,C34,2014,36
15633,22,C34,2015,36
15634,22,C37,1999,18
15635,22,C37,2000,18
15636,22,C37,2001,36
15637,22,C37,2002,18
15638,22,C37,2003,18
15639,22,C37,2004,36
15640,22,C37,2005,36
15641,22,C37,2007,36
15642,22,C37,2008,36
15643,22,C37,2009,18
15644,22,C37,2010,36
15645,22,C37,2011,36
15646,22,C37,2012,36
15647,22,C37,2013,7
15648,22,C37,2014,36
15649,22,C37,2015,36
15650,22,C38,1999,36
15651,22,C38,2000,36
15652,22,C38,2001,36
15653,22,C38,2002,36
15654,22,C38,2003,36
15655,22,C38,2004,36
15656,22,C38,2005,36
15657,22,C38,2006,36
15658,22,C38,2007,36
15659,22,C38,2008,36
15660,22,C38,2009,36
15661,22,C38,2010,36
15662,22,C38,2011,18
15663,22,C38,2012,36
15664,22,C38,2013,3
15665,22,C38,2014,36
15666,22,C38,2015,36
15667,22,C39,1999,36
15668,22,C39,2000,18
15669,22,C39,2001,36
15670,22,C39,2002,36
15671,22,C39,2003,18
15672,22,C39,2004,18
15673,22,C39,2005,18
15674,22,C39,2006,18
15675,22,C39,2007,18
15676,22,C39,2008,18
15677,22,C39,2010,18
15678,22,C39,2012,36
15679,22,C39,2014,36
15680,22,C39,2015,36
15681,22,C40,1999,36
15682,22,C40,2000,36
15683,22,C40,2001,36
15684,22,C40,2002,36
15685,22,C40,2003,36
15686,22,C40,2004,36
15687,22,C40,2005,36
15688,22,C40,2006,36
15689,22,C40,2007,36
15690,22,C40,2008,36
15691,22,C40,2009,36
15692,22,C40,2010,36
15693,22,C40,2011,36
15694,22,C40,2012,36
15695,22,C40,2013,5
15696,22,C40,2014,18
15697,22,C40,2015,36
15698,22,C41,1999,36
15699,22,C41,2000,36
15700,22,C41,2001,36
15701,22,C41,2002,36
15702,22,C41,2003,36
15703,22,C41,2004,36
15704,22,C41,2005,36
15705,22,C41,2006,36
15706,22,C41,2007,36
15707,22,C41,2008,36
15708,22,C41,2009,36
15709,22,C41,2010,36
15710,22,C41,2011,36
15711,22,C41,2012,36
15712,22,C41,2013,9
15713,22,C41,2014,36
15714,22,C41,2015,36
15715,22,C43,1999,36
15716,22,C43,2000,36
15717,22,C43,2001,36
15718,22,C43,2002,36
15719,22,C43,2003,36
15720,22,C43,2004,36
15721,22,C43,2005,36
15722,22,C43,2006,36
15723,22,C43,2007,36
15724,22,C43,2008,36
15725,22,C43,2009,36
15726,22,C43,2010,36
15727,22,C43,2011,36
15728,22,C43,2012,36
15729,22,C43,2013,28
15730,22,C43,2014,36
15731,22,C43,2015,36
15732,22,C44,1999,36
15733,22,C44,2000,36
15734,22,C44,2001,36
15735,22,C44,2002,36
15736,22,C44,2003,36
15737,22,C44,2004,36
15738,22,C44,2005,36
15739,22,C44,2006,36
15740,22,C44,2007,36
15741,22,C44,2008,36
15742,22,C44,2009,36
15743,22,C44,2010,36
15744,22,C44,2011,36
15745,22,C44,2012,36
15746,22,C44,2013,28
15747,22,C44,2014,36
15748,22,C44,2015,36
15749,22,C45,1999,36
15750,22,C45,2000,36
15751,22,C45,2001,36
15752,22,C45,2002,36
15753,22,C45,2003,36
15754,22,C45,2004,36
15755,22,C45,2005,36
15756,22,C45,2006,36
15757,22,C45,2007,36
15758,22,C45,2008,36
15759,22,C45,2009,36
15760,22,C45,2010,36
15761,22,C45,2011,36
15762,22,C45,2012,36
15763,22,C45,2013,11
15764,22,C45,2014,36
15765,22,C45,2015,36
15766,22,C46,1999,18
15767,22,C46,2001,18
15768,22,C46,2002,36
15769,22,C46,2003,36
15770,22,C46,2005,36
15771,22,C46,2007,36
15772,22,C46,2010,18
15773,22,C46,2012,36
15774,22,C46,2013,2
15775,22,C46,2014,18
15776,22,C46,2015,36
15777,22,C47,1999,18
15778,22,C47,2002,36
15779,22,C47,2003,18
15780,22,C47,2004,36
15781,22,C47,2006,36
15782,22,C47,2007,36
15783,22,C47,2008,18
15784,22,C47,2009,18
15785,22,C47,2010,36
15786,22,C47,2011,36
15787,22,C47,2012,36
15788,22,C47,2013,5
15789,22,C47,2014,18
15790,22,C47,2015,36
15791,22,C48,1999,36
15792,22,C48,2000,36
15793,22,C48,2001,36
15794,22,C48,2002,36
15795,22,C48,2003,36
15796,22,C48,2004,36
15797,22,C48,2005,36
15798,22,C48,2006,36
15799,22,C48,2007,36
15800,22,C48,2008,36
15801,22,C48,2009,36
15802,22,C48,2010,36
15803,22,C48,2011,36
15804,22,C48,2012,36
15805,22,C48,2013,7
15806,22,C48,2014,36
15807,22,C48,2015,36
15808,22,C49,1999,36
15809,22,C49,2000,36
15810,22,C49,2001,36
15811,22,C49,2002,36
15812,22,C49,2003,36
15813,22,C49,2004,36
15814,22,C49,2005,36
15815,22,C49,2006,36
15816,22,C49,2007,36
15817,22,C49,2008,36
15818,22,C49,2009,36
15819,22,C49,2010,36
15820,22,C49,2011,36
15821,22,C49,2012,36
15822,22,C49,2013,25
15823,22,C49,2014,36
15824,22,C49,2015,36
15825,22,C50,1999,36
15826,22,C50,2000,36
15827,22,C50,2001,36
15828,22,C50,2002,36
15829,22,C50,2003,36
15830,22,C50,2004,36
15831,22,C50,2005,36
15832,22,C50,2006,36
15833,22,C50,2007,36
15834,22,C50,2008,36
15835,22,C50,2009,36
15836,22,C50,2010,36
15837,22,C50,2011,36
15838,22,C50,2012,36
15839,22,C50,2013,17
15840,22,C50,2014,36
15841,22,C50,2015,36
15842,22,C51,1999,18
15843,22,C51,2000,18
15844,22,C51,2001,18
15845,22,C51,2002,18
15846,22,C51,2003,18
15847,22,C51,2004,18
15848,22,C51,2005,18
15849,22,C51,2006,18
15850,22,C51,2007,18
15851,22,C51,2008,18
15852,22,C51,2009,18
15853,22,C51,2010,18
15854,22,C51,2011,18
15855,22,C51,2012,18
15856,22,C51,2013,9
15857,22,C51,2014,18
15858,22,C51,2015,36
15859,22,C52,1999,18
15860,22,C52,2000,18
15861,22,C52,2001,18
15862,22,C52,2002,18
15863,22,C52,2003,18
15864,22,C52,2004,18
15865,22,C52,2005,18
15866,22,C52,2006,18
15867,22,C52,2007,18
15868,22,C52,2008,18
15869,22,C52,2009,18
15870,22,C52,2010,18
15871,22,C52,2011,18
15872,22,C52,2012,18
15873,22,C52,2013,3
15874,22,C52,2014,18
15875,22,C52,2015,36
15876,22,C53,1999,18
15877,22,C53,2000,18
15878,22,C53,2001,18
15879,22,C53,2002,18
15880,22,C53,2003,18
15881,22,C53,2004,18
15882,22,C53,2005,18
15883,22,C53,2006,18
15884,22,C53,2007,18
15885,22,C53,2008,18
15886,22,C53,2009,18
15887,22,C53,2010,18
15888,22,C53,2011,18
15889,22,C53,2012,18
15890,22,C53,2013,14
15891,22,C53,2014,18
15892,22,C53,2015,36
15893,22,C54,1999,18
15894,22,C54,2000,18
15895,22,C54,2001,18
15896,22,C54,2002,18
15897,22,C54,2003,18
15898,22,C54,2004,18
15899,22,C54,2005,18
15900,22,C54,2006,18
15901,22,C54,2007,18
15902,22,C54,2008,18
15903,22,C54,2009,18
15904,22,C54,2010,18
15905,22,C54,2011,18
15906,22,C54,2012,18
15907,22,C54,2013,10
15908,22,C54,2014,18
15909,22,C54,2015,36
15910,22,C55,1999,18
15911,22,C55,2000,18
15912,22,C55,2001,18
15913,22,C55,2002,18
15914,22,C55,2003,18
15915,22,C55,2004,18
15916,22,C55,2005,18
15917,22,C55,2006,18
15918,22,C55,2007,18
15919,22,C55,2008,18
15920,22,C55,2009,18
15921,22,C55,2011,18
15922,22,C55,2012,18
15923,22,C55,2013,3
15924,22,C55,2014,18
15925,22,C55,2015,36
15926,22,C56,1999,18
15927,22,C56,2000,18
15928,22,C56,2001,18
15929,22,C56,2002,18
15930,22,C56,2003,18
15931,22,C56,2004,18
