Kod,Date,Value
1415000,2003,380.0
1416000,2003,421.0
1417000,2003,612.0
1418000,2003,568.0
1419000,2003,530.0
1420000,2003,471.0
1421000,2003,550.0
1422000,2003,265.0
1423000,2003,343.0
1424000,2003,237.0
1425000,2003,677.0
1426000,2003,457.0
1427000,2003,307.0
1428000,2003,439.0
1429000,2003,372.0
1430000,2003,226.0
1432000,2003,360.0
1433000,2003,401.0
1434000,2003,729.0
1435000,2003,285.0
1436000,2003,245.0
1437000,2003,218.0
1438000,2003,402.0
1461000,2003,136.0
1462000,2003,402.0
1463000,2003,913.0
1464000,2003,227.0
1465000,2003,7133.0
1601000,2003,420.0
1602000,2003,367.0
1603000,2003,470.0
1604000,2003,347.0
1605000,2003,262.0
1606000,2003,227.0
1607000,2003,714.0
1608000,2003,360.0
1609000,2003,583.0
1610000,2003,332.0
1611000,2003,381.0
1661000,2003,508.0
1801000,2003,77.0
1802000,2003,295.0
1803000,2003,537.0
1804000,2003,618.0
1805000,2003,509.0
1806000,2003,298.0
1807000,2003,484.0
1808000,2003,274.0
1809000,2003,293.0
1810000,2003,400.0
1811000,2003,520.0
1812000,2003,360.0
1813000,2003,350.0
1814000,2003,422.0
1815000,2003,308.0
1816000,2003,861.0
1817000,2003,409.0
1818000,2003,506.0
1819000,2003,297.0
1820000,2003,250.0
1821000,2003,95.0
1861000,2003,150.0
1862000,2003,340.0
1863000,2003,539.0
1864000,2003,154.0
2001000,2003,260.0
2002000,2003,743.0
2003000,2003,342.0
2004000,2003,200.0
2005000,2003,334.0
2006000,2003,169.0
2007000,2003,251.0
2008000,2003,267.0
2009000,2003,95.0
2010000,2003,293.0
2011000,2003,442.0
2012000,2003,178.0
2013000,2003,339.0
2014000,2003,181.0
2061000,2003,852.0
2062000,2003,177.0
2063000,2003,164.0
2201000,2003,260.0
2202000,2003,366.0
2203000,2003,219.0
2204000,2003,223.0
2205000,2003,356.0
2206000,2003,234.0
2207000,2003,312.0
2208000,2003,245.0
2209000,2003,269.0
2210000,2003,149.0
2211000,2003,237.0
2212000,2003,334.0
2213000,2003,422.0
2214000,2003,438.0
2215000,2003,523.0
2216000,2003,166.0
2261000,2003,1739.0
2262000,2003,985.0
2263000,2003,354.0
2264000,2003,219.0
2401000,2003,978.0
2402000,2003,754.0
2403000,2003,816.0
2404000,2003,791.0
2405000,2003,496.0
2406000,2003,482.0
2407000,2003,371.0
2408000,2003,446.0
2409000,2003,452.0
2410000,2003,369.0
2411000,2003,457.0
2412000,2003,311.0
2413000,2003,622.0
2414000,2003,204.0
2415000,2003,661.0
2416000,2003,782.0
2417000,2003,942.0
2461000,2003,865.0
2462000,2003,805.0
2463000,2003,768.0
2464000,2003,1296.0
2465000,2003,609.0
2466000,2003,846.0
2467000,2003,239.0
2468000,2003,500.0
2469000,2003,1688.0
2470000,2003,326.0
2471000,2003,346.0
2472000,2003,718.0
2473000,2003,535.0
2474000,2003,381.0
2475000,2003,1150.0
2476000,2003,316.0
2477000,2003,430.0
2478000,2003,733.0
2479000,2003,156.0
2601000,2003,374.0
2602000,2003,552.0
2603000,2003,243.0
2604000,2003,830.0
2605000,2003,515.0
2606000,2003,400.0
2607000,2003,625.0
2608000,2003,260.0
2609000,2003,425.0
2610000,2003,418.0
2611000,2003,490.0
2612000,2003,370.0
2613000,2003,341.0
2661000,2003,747.0
2801000,2003,224.0
2802000,2003,164.0
2803000,2003,223.0
2804000,2003,198.0
2805000,2003,260.0
2806000,2003,223.0
2807000,2003,299.0
2808000,2003,301.0
2809000,2003,176.0
2810000,2003,154.0
2811000,2003,89.0
2812000,2003,185.0
2813000,2003,153.0
2814000,2003,390.0
2815000,2003,336.0
2816000,2003,199.0
2817000,2003,229.0
2818000,2003,69.0
2819000,2003,76.0
2861000,2003,451.0
2862000,2003,401.0
3001000,2003,137.0
3002000,2003,222.0
3003000,2003,553.0
3004000,2003,332.0
3005000,2003,242.0
3006000,2003,345.0
3007000,2003,379.0
3008000,2003,277.0
3009000,2003,547.0
3010000,2003,531.0
3011000,2003,323.0
3012000,2003,396.0
3013000,2003,174.0
3014000,2003,170.0
3015000,2003,343.0
3016000,2003,229.0
3017000,2003,683.0
3018000,2003,328.0
3019000,2003,336.0
3020000,2003,307.0
3021000,2003,1027.0
3022000,2003,316.0
3023000,2003,256.0
3024000,2003,375.0
3025000,2003,221.0
3026000,2003,252.0
3027000,2003,398.0
3028000,2003,185.0
3029000,2003,254.0
3030000,2003,339.0
3031000,2003,219.0
3061000,2003,491.0
3062000,2003,284.0
3063000,2003,272.0
3064000,2003,2598.0
3201000,2003,243.0
3202000,2003,198.0
3203000,2003,252.0
3204000,2003,315.0
3205000,2003,262.0
3206000,2003,367.0
3207000,2003,215.0
3208000,2003,228.0
3209000,2003,238.0
3210000,2003,304.0
3211000,2003,145.0
3212000,2003,146.0
3213000,2003,264.0
3214000,2003,390.0
3215000,2003,355.0
3216000,2003,207.0
3217000,2003,261.0
3218000,2003,179.0
3261000,2003,391.0
3262000,2003,1705.0
3263000,2003,178.0
201000,2004,312.0
202000,2004,521.0
203000,2004,284.0
204000,2004,177.0
205000,2004,272.0
206000,2004,246.0
207000,2004,202.0
208000,2004,927.0
209000,2004,279.0
210000,2004,291.0
211000,2004,296.0
212000,2004,221.0
213000,2004,191.0
214000,2004,453.0
215000,2004,302.0
216000,2004,231.0
217000,2004,251.0
218000,2004,251.0
219000,2004,769.0
220000,2004,381.0
221000,2004,1122.0
222000,2004,239.0
223000,2004,452.0
224000,2004,415.0
225000,2004,428.0
226000,2004,196.0
261000,2004,385.0
262000,2004,460.0
264000,2004,2927.0
401000,2004,322.0
402000,2004,306.0
403000,2004,328.0
404000,2004,212.0
405000,2004,162.0
406000,2004,185.0
407000,2004,778.0
408000,2004,327.0
409000,2004,249.0
410000,2004,379.0
411000,2004,218.0
412000,2004,215.0
413000,2004,180.0
414000,2004,468.0
415000,2004,305.0
416000,2004,225.0
417000,2004,122.0
418000,2004,477.0
419000,2004,224.0
461000,2004,1451.0
462000,2004,413.0
463000,2004,678.0
464000,2004,535.0
601000,2004,749.0
602000,2004,503.0
603000,2004,466.0
604000,2004,294.0
605000,2004,254.0
606000,2004,591.0
607000,2004,559.0
608000,2004,563.0
609000,2004,840.0
610000,2004,242.0
611000,2004,572.0
612000,2004,424.0
613000,2004,233.0
614000,2004,570.0
615000,2004,336.0
616000,2004,351.0
617000,2004,371.0
618000,2004,447.0
619000,2004,233.0
620000,2004,655.0
661000,2004,168.0
662000,2004,262.0
663000,2004,1434.0
664000,2004,205.0
801000,2004,214.0
802000,2004,223.0
803000,2004,218.0
804000,2004,297.0
805000,2004,153.0
806000,2004,154.0
807000,2004,133.0
808000,2004,274.0
809000,2004,320.0
810000,2004,369.0
811000,2004,456.0
812000,2004,130.0
861000,2004,345.0
862000,2004,345.0
1001000,2004,451.0
1002000,2004,589.0
1003000,2004,262.0
1004000,2004,359.0
1005000,2004,495.0
1006000,2004,334.0
1007000,2004,482.0
1008000,2004,647.0
1009000,2004,294.0
1010000,2004,568.0
1011000,2004,261.0
1012000,2004,742.0
1013000,2004,260.0
1014000,2004,631.0
1015000,2004,278.0
1016000,2004,698.0
1017000,2004,469.0
1018000,2004,279.0
1019000,2004,346.0
1020000,2004,815.0
1021000,2004,200.0
1061000,2004,4166.0
1062000,2004,421.0
1063000,2004,180.0
1201000,2004,422.0
1202000,2004,358.0
1203000,2004,587.0
1204000,2004,234.0
1205000,2004,542.0
1206000,2004,1184.0
1207000,2004,475.0
1208000,2004,367.0
1209000,2004,456.0
1210000,2004,725.0
1211000,2004,663.0
1212000,2004,542.0
1213000,2004,618.0
1214000,2004,258.0
1215000,2004,395.0
1216000,2004,743.0
1217000,2004,302.0
1218000,2004,732.0
1219000,2004,471.0
1261000,2004,3118.0
1262000,2004,278.0
1263000,2004,479.0
1401000,2004,164.0
1402000,2004,343.0
1403000,2004,578.0
1404000,2004,186.0
1405000,2004,358.0
1406000,2004,511.0
1407000,2004,350.0
1408000,2004,336.0
1409000,2004,302.0
1410000,2004,213.0
1411000,2004,260.0
1412000,2004,642.0
1413000,2004,365.0
1414000,2004,294.0
1415000,2004,384.0
1416000,2004,388.0
1417000,2004,513.0
1418000,2004,508.0
1419000,2004,485.0
1420000,2004,440.0
1421000,2004,561.0
1422000,2004,313.0
1423000,2004,309.0
1424000,2004,239.0
1425000,2004,670.0
1426000,2004,461.0
1427000,2004,313.0
1428000,2004,391.0
1429000,2004,402.0
1430000,2004,202.0
1432000,2004,334.0
1433000,2004,339.0
1434000,2004,673.0
1435000,2004,302.0
1436000,2004,205.0
1437000,2004,201.0
1438000,2004,380.0
1461000,2004,145.0
1462000,2004,388.0
1463000,2004,943.0
1464000,2004,256.0
1465000,2004,6729.0
1601000,2004,389.0
1602000,2004,295.0
1603000,2004,415.0
1604000,2004,326.0
1605000,2004,231.0
1606000,2004,185.0
1607000,2004,655.0
1608000,2004,343.0
1609000,2004,572.0
1610000,2004,365.0
1611000,2004,382.0
1661000,2004,474.0
1801000,2004,80.0
1802000,2004,272.0
1803000,2004,581.0
1804000,2004,634.0
1805000,2004,498.0
1806000,2004,284.0
1807000,2004,416.0
1808000,2004,288.0
1809000,2004,314.0
1810000,2004,344.0
1811000,2004,515.0
1812000,2004,347.0
1813000,2004,384.0
1814000,2004,448.0
1815000,2004,304.0
1816000,2004,819.0
1817000,2004,322.0
1818000,2004,493.0
1819000,2004,298.0
1820000,2004,268.0
1821000,2004,92.0
1861000,2004,154.0
1862000,2004,330.0
1863000,2004,539.0
1864000,2004,152.0
2001000,2004,214.0
2002000,2004,534.0
2003000,2004,295.0
2004000,2004,191.0
2005000,2004,253.0
2006000,2004,147.0
2007000,2004,192.0
2008000,2004,197.0
2009000,2004,84.0
2010000,2004,281.0
2011000,2004,381.0
2012000,2004,138.0
2013000,2004,325.0
2014000,2004,171.0
2061000,2004,755.0
2062000,2004,139.0
2063000,2004,156.0
2201000,2004,275.0
2202000,2004,355.0
2203000,2004,204.0
2204000,2004,232.0
2205000,2004,338.0
2206000,2004,254.0
2207000,2004,282.0
2208000,2004,220.0
2209000,2004,233.0
2210000,2004,158.0
2211000,2004,280.0
2212000,2004,300.0
2213000,2004,454.0
2214000,2004,425.0
2215000,2004,536.0
2216000,2004,163.0
2261000,2004,1871.0
2262000,2004,1020.0
2263000,2004,342.0
2264000,2004,230.0
2401000,2004,921.0
2402000,2004,702.0
2403000,2004,765.0
2404000,2004,796.0
2405000,2004,498.0
2406000,2004,454.0
2407000,2004,347.0
2408000,2004,409.0
2409000,2004,442.0
2410000,2004,416.0
2411000,2004,419.0
2412000,2004,318.0
2413000,2004,659.0
2414000,2004,236.0
2415000,2004,640.0
2416000,2004,721.0
2417000,2004,835.0
2461000,2004,828.0
2462000,2004,805.0
2463000,2004,749.0
2464000,2004,1276.0
2465000,2004,576.0
2466000,2004,759.0
2467000,2004,255.0
2468000,2004,500.0
2469000,2004,1654.0
2470000,2004,316.0
2471000,2004,343.0
2472000,2004,666.0
2473000,2004,599.0
2474000,2004,364.0
2475000,2004,1126.0
2476000,2004,301.0
2477000,2004,426.0
2478000,2004,706.0
2479000,2004,170.0
2601000,2004,393.0
2602000,2004,579.0
2603000,2004,244.0
2604000,2004,832.0
2605000,2004,454.0
2606000,2004,405.0
2607000,2004,593.0
2608000,2004,212.0
2609000,2004,423.0
2610000,2004,408.0
2611000,2004,494.0
2612000,2004,379.0
2613000,2004,333.0
2661000,2004,784.0
2801000,2004,216.0
2802000,2004,208.0
2803000,2004,236.0
2804000,2004,220.0
2805000,2004,283.0
2806000,2004,240.0
2807000,2004,302.0
2808000,2004,287.0
2809000,2004,173.0
2810000,2004,147.0
2811000,2004,133.0
2812000,2004,174.0
2813000,2004,142.0
2814000,2004,374.0
2815000,2004,316.0
2816000,2004,204.0
2817000,2004,267.0
2818000,2004,84.0
2819000,2004,85.0
2861000,2004,515.0
2862000,2004,392.0
3001000,2004,145.0
3002000,2004,280.0
3003000,2004,566.0
3004000,2004,373.0
3005000,2004,253.0
3006000,2004,328.0
3007000,2004,351.0
3008000,2004,275.0
3009000,2004,498.0
3010000,2004,527.0
3011000,2004,316.0
3012000,2004,361.0
3013000,2004,207.0
3014000,2004,179.0
3015000,2004,339.0
3016000,2004,216.0
3017000,2004,688.0
3018000,2004,299.0
3019000,2004,388.0
3020000,2004,335.0
3021000,2004,963.0
3022000,2004,316.0
3023000,2004,231.0
3024000,2004,357.0
3025000,2004,213.0
3026000,2004,229.0
3027000,2004,415.0
3028000,2004,197.0
3029000,2004,232.0
3030000,2004,364.0
3031000,2004,219.0
3061000,2004,492.0
3062000,2004,257.0
3063000,2004,237.0
3064000,2004,2556.0
3201000,2004,241.0
3202000,2004,217.0
3203000,2004,225.0
3204000,2004,307.0
3205000,2004,255.0
3206000,2004,349.0
3207000,2004,231.0
3208000,2004,231.0
3209000,2004,248.0
3210000,2004,315.0
3211000,2004,163.0
3212000,2004,188.0
3213000,2004,250.0
3214000,2004,390.0
3215000,2004,350.0
3216000,2004,241.0
3217000,2004,218.0
3218000,2004,175.0
3261000,2004,383.0
3262000,2004,1642.0
3263000,2004,147.0
201000,2005,370.0
202000,2005,549.0
203000,2005,283.0
204000,2005,167.0
205000,2005,263.0
206000,2005,348.0
207000,2005,213.0
208000,2005,972.0
209000,2005,280.0
210000,2005,323.0
211000,2005,343.0
212000,2005,233.0
213000,2005,187.0
214000,2005,446.0
215000,2005,286.0
216000,2005,221.0
217000,2005,234.0
218000,2005,263.0
219000,2005,733.0
220000,2005,365.0
221000,2005,1051.0
222000,2005,226.0
223000,2005,442.0
224000,2005,389.0
225000,2005,452.0
226000,2005,230.0
261000,2005,391.0
262000,2005,464.0
264000,2005,2947.0
401000,2005,340.0
402000,2005,340.0
403000,2005,351.0
404000,2005,223.0
405000,2005,171.0
406000,2005,161.0
407000,2005,753.0
408000,2005,290.0
409000,2005,222.0
410000,2005,366.0
411000,2005,217.0
412000,2005,225.0
413000,2005,167.0
414000,2005,393.0
415000,2005,274.0
416000,2005,186.0
417000,2005,158.0
418000,2005,462.0
419000,2005,292.0
461000,2005,1384.0
462000,2005,437.0
463000,2005,705.0
464000,2005,487.0
601000,2005,746.0
602000,2005,497.0
603000,2005,498.0
604000,2005,333.0
605000,2005,332.0
606000,2005,535.0
607000,2005,606.0
608000,2005,563.0
609000,2005,880.0
610000,2005,243.0
611000,2005,606.0
612000,2005,384.0
613000,2005,238.0
614000,2005,522.0
615000,2005,332.0
616000,2005,313.0
617000,2005,344.0
618000,2005,505.0
619000,2005,245.0
620000,2005,643.0
661000,2005,192.0
662000,2005,293.0
663000,2005,1490.0
664000,2005,197.0
801000,2005,215.0
802000,2005,258.0
803000,2005,209.0
804000,2005,314.0
805000,2005,156.0
806000,2005,185.0
807000,2005,145.0
808000,2005,247.0
809000,2005,297.0
810000,2005,372.0
811000,2005,463.0
812000,2005,134.0
861000,2005,422.0
862000,2005,385.0
1001000,2005,435.0
1002000,2005,616.0
1003000,2005,288.0
1004000,2005,384.0
1005000,2005,520.0
1006000,2005,330.0
1007000,2005,482.0
1008000,2005,609.0
1009000,2005,317.0
1010000,2005,547.0
1011000,2005,258.0
1012000,2005,720.0
1013000,2005,260.0
1014000,2005,623.0
1015000,2005,253.0
1016000,2005,771.0
1017000,2005,471.0
1018000,2005,292.0
1019000,2005,317.0
1020000,2005,875.0
1021000,2005,200.0
1061000,2005,4273.0
1062000,2005,395.0
1063000,2005,190.0
1201000,2005,424.0
1202000,2005,412.0
1203000,2005,539.0
1204000,2005,230.0
1205000,2005,513.0
1206000,2005,1223.0
1207000,2005,436.0
1208000,2005,370.0
1209000,2005,496.0
1210000,2005,683.0
1211000,2005,700.0
1212000,2005,521.0
1213000,2005,649.0
1214000,2005,243.0
1215000,2005,380.0
1216000,2005,798.0
1217000,2005,298.0
1218000,2005,658.0
1219000,2005,478.0
1261000,2005,3249.0
1262000,2005,280.0
1263000,2005,518.0
1401000,2005,166.0
1402000,2005,403.0
1403000,2005,616.0
1404000,2005,204.0
1405000,2005,333.0
1406000,2005,552.0
1407000,2005,338.0
1408000,2005,294.0
1409000,2005,256.0
1410000,2005,192.0
1411000,2005,246.0
1412000,2005,645.0
1413000,2005,322.0
1414000,2005,285.0
1415000,2005,354.0
1416000,2005,402.0
1417000,2005,517.0
1418000,2005,498.0
1419000,2005,524.0
1420000,2005,470.0
1421000,2005,588.0
1422000,2005,272.0
